"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001958","endochondral ossification","19/6545","31/18860",0.612903225806452,1.76613519308016,3.11221491213963,0.00223176159858071,0.0188126818795254,0.0138954025622718,"DLX5/MMP13/MEF2C/COL13A1/ALPL/MMP14/FGF18/COL2A1/RUNX2/CSGALNACT1/FGFR3/GALNT3/BMP6/COL1A1/TMEM119/SMPD3/CBS/LOC102724560/PHOSPHO1",19
"GO:0001975","response to amphetamine","19/6545","31/18860",0.612903225806452,1.76613519308016,3.11221491213963,0.00223176159858071,0.0188126818795254,0.0138954025622718,"SLC1A1/HPRT1/PDE1B/HDAC2/FOSB/ASIC1/SLC18A2/NR4A2/EDN1/RGS17/DRD4/RGS2/EDNRA/DRD2/DRD1/DBH/OXT/PPP1R1B/GRIN2A",19
"GO:0003401","axis elongation","19/6545","31/18860",0.612903225806452,1.76613519308016,3.11221491213963,0.00223176159858071,0.0188126818795254,0.0138954025622718,"HOXD13/TFAP2C/SIX4/VANGL2/SIX1/TRIM28/HNF1B/SPRY1/WNT5A/SOX9/TNC/NKD1/RDH10/FGF10/AREG/WNT3A/SFRP2/SFRP1/WNT11",19
"GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","19/6545","31/18860",0.612903225806452,1.76613519308016,3.11221491213963,0.00223176159858071,0.0188126818795254,0.0138954025622718,"CTSV/HLA-DMA/HLA-DPB1/CTSS/HLA-DPA1/CD74/FCER1G/HLA-DOA/HLA-DRB1/HLA-DRB5/CTSD/HLA-DRA/HLA-DQB1/B2M/HLA-DMB/HLA-DQB2/HLA-DQA1/HLA-DQA2/CTSE",19
"GO:0036075","replacement ossification","19/6545","31/18860",0.612903225806452,1.76613519308016,3.11221491213963,0.00223176159858071,0.0188126818795254,0.0138954025622718,"DLX5/MMP13/MEF2C/COL13A1/ALPL/MMP14/FGF18/COL2A1/RUNX2/CSGALNACT1/FGFR3/GALNT3/BMP6/COL1A1/TMEM119/SMPD3/CBS/LOC102724560/PHOSPHO1",19
"GO:0060037","pharyngeal system development","19/6545","31/18860",0.612903225806452,1.76613519308016,3.11221491213963,0.00223176159858071,0.0188126818795254,0.0138954025622718,"ADGRF5/BMP7/FOXI3/SIX4/NKX2-5/TBX2/FOLR1/SIX1/EDN1/TBX1/ISL1/HES1/RIPPLY3/EDNRA/BMP5/PLXNA2/FGF8/TGFB2/NKX2-6",19
"GO:0043299","leukocyte degranulation","41/6545","81/18860",0.506172839506173,1.45858208603307,3.01522907058577,0.00228065176859856,0.0191992716615488,0.0141809450852399,"GPR15LG/FOXF1/PRAM1/VAMP2/RAB27A/FGR/GATA1/SPI1/NR4A3/BTK/SLC18A2/ANXA3/GAB2/STXBP1/GATA2/LAT2/RAB44/NCKAP1L/FES/FCER1G/PTGDS/FCGR3A/UNC13D/CD160/IL13/ITGAM/F2RL1/FCER1A/CD177/ITGB2/CHGA/CCL3/CPLX2/PTGDR/HCK/NKG7/CCR2/ADORA2B/PIK3CG/KLRF2/IGHE",41
"GO:0007338","single fertilization","88/6545","197/18860",0.446700507614213,1.28720726869428,2.95416507565313,0.00229145345400621,0.0192391039005899,0.0142103659301772,"CDK1/HOXA10/HOXA11/HOXD10/FOXL2/CCT3/LY6K/CCT5/FETUB/UNC13B/ZP3/KDM5B/ITPR1/CCT7/CCT4/DEFB126/RNASE10/FOLR1/GARIN1B/TRPC3/TCP1/STXBP1/LRRC46/STX2/ZAN/MCIDAS/CCT2/DCST1/PLA2G10/CFAP52/TRPC6/SPA17/ADAM32/SMCP/PRND/SPAG8/ALDOA/BBOF1/LRRIQ1/HVCN1/HOXD9/HOXA9/LCN6/CCNO/ANTXR2/DCST2/ODAD3/TEX101/ACR/ZP4/CLGN/FOLR2/DRC1/FOLR3/PAEP/CFAP57/PPP3R2/CCDC87/TEX46/CACNA1H/ATP8B3/TRPC7/AR/UMODL1/NOX5/TRIM36/PLCZ1/CCDC146/PLAT/CCDC136/PKDREJ/SYT6/ASTL/ZP1/ADAM18/FAM170B/FCRL5/SPINK1/SPESP1/ADAM21/GMNC/ADAM20/ZP2/AKAP4/ADAM2/PRSS55/C16orf92/NLRP5",88
"GO:0007565","female pregnancy","88/6545","197/18860",0.446700507614213,1.28720726869428,2.95416507565313,0.00229145345400621,0.0192391039005899,0.0142103659301772,"SLC2A1/PTHLH/EMP2/CLIC5/FKBP4/AGRP/DSG2/ITGB4/DCAF13/CITED2/RARA/SPP1/BMPR2/RECK/CAD/FBN2/DDR1/IGFBP2/PGR/FOSB/ACVR1C/PARP1/DSG1/TPPP3/PSG4/ABCB1/SLC19A1/FOS/CYP27B1/ACSL4/PSG5/SLC38A1/TRIM28/EPYC/HPGD/STS/PTGIS/ARHGDIB/C1QBP/EPOR/ADRA2B/SCGB1A1/STAT5A/MMP9/APELA/EPO/RGS2/ITGA2/IHH/PZP/JUNB/STC2/PSG9/LIF/TAC3/LEP/HAVCR2/IL11RA/TRO/AR/IGFBP5/SLC38A3/NDP/PSG6/CORIN/COL16A1/PSG1/CBS/LOC102724560/PRLR/TCF23/ADCYAP1/CRH/PSG3/WNT4/THBD/OXT/A1CF/PTN/CRHBP/IL1B/GHSR/HMX3/PSG2/PSG11/AMBP/PSG7/PRDM14",88
"GO:0010919","regulation of inositol phosphate biosynthetic process","10/6545","13/18860",0.769230769230769,2.21660692248928,3.19887884440227,0.00232896047220269,0.0194150780154504,0.0143403437388802,"PTH1R/GPER1/PRKG1/CD244/P2RY6/P2RY1/PLEK/ADCYAP1R1/NTSR1/PTH",10
"GO:0021514","ventral spinal cord interneuron differentiation","10/6545","13/18860",0.769230769230769,2.21660692248928,3.19887884440227,0.00232896047220269,0.0194150780154504,0.0143403437388802,"DLL4/DMRT3/GATA2/SOX1/LHX3/GLI2/NKX2-2/DBX1/ASCL1/FOXN4",10
"GO:0021794","thalamus development","10/6545","13/18860",0.769230769230769,2.21660692248928,3.19887884440227,0.00232896047220269,0.0194150780154504,0.0143403437388802,"CNTNAP2/SRD5A1/SMO/CHRNB2/GBX2/FOXB1/OLIG2/PTCHD1/TAL2/KIAA0319",10
"GO:0097475","motor neuron migration","10/6545","13/18860",0.769230769230769,2.21660692248928,3.19887884440227,0.00232896047220269,0.0194150780154504,0.0143403437388802,"CELSR2/NRP1/LHX1/TBX20/ASCL1/NTN1/DAB1/RELN/OLIG3/PHOX2B",10
"GO:0043266","regulation of potassium ion transport","46/6545","93/18860",0.494623655913978,1.42530208564364,2.99735723955765,0.00233061457513052,0.0194150780154504,0.0143403437388802,"FHL1/GAL/KCNG1/VAMP2/CAV1/CAV3/KCNAB1/WWP2/ANO6/KCNAB2/DLG1/CASQ2/CACNA1D/ATP1B3/KCNIP1/KCNQ1/ATP1B2/ACTN2/ABCC9/ANK2/AMIGO1/KCNE1/KCNRG/KCNN2/NEDD4L/LRRC38/AKAP6/KCNC1/OPRK1/TREM2/DPP6/LRRC52/KCNIP4/DRD2/KCNG3/KCNN4/NOS3/DRD1/KEL/GCK/WNK4/KCNH2/KCNE2/KCNC2/DRD3/DPP10",46
"GO:0022408","negative regulation of cell-cell adhesion","97/6545","220/18860",0.440909090909091,1.27051878602681,2.94227162735833,0.00233276572865402,0.0194150780154504,0.0143403437388802,"ABCA12/RGCC/DAPL1/LRRC32/IL20RB/EPB41L5/NOTCH4/SPN/ZC3H8/HLA-E/MYADM/MDK/VSIG4/DLG5/CDKN2A/SPI1/JAG1/VTCN1/USP5/SMAD7/SERPINE2/PRKCD/PLA2G2F/PAG1/VSIR/TRPV4/PODXL/SFTPD/DLG1/SH2B3/BMP2/HLX/ZNF703/NRARP/TNR/CD69/SCRIB/MAD2L2/PRKG1/SPINT2/ASCL2/CD74/PLA2G5/TNFAIP8L2/HLA-DRB1/TNFRSF21/TSPAN32/RIPOR2/SCGB1A1/LAPTM5/CD37/STAT5A/TBX21/CTSG/CDH1/CXCL12/SDC4/AKNA/IHH/B4GALNT2/FOXP3/LILRB2/ADAMTS18/LGALS3/UBASH3B/BMP6/CRTAM/CD86/CCL25/KLF4/IL4I1/FGL2/CR1/HAVCR2/PTPN22/GPNMB/ARG2/LILRB1/IRF1/IL2/ALOX12/CCL21/XCL1/TNFSF18/PLA2G2A/TNFSF4/MIR221/FOXJ1/APOA1/LGALS9C/IFNL1/ADTRP/ADIPOQ/IFNB1/MIR222/MUC21/RAG2",97
"GO:0002711","positive regulation of T cell mediated immunity","38/6545","74/18860",0.513513513513513,1.4797348914996,3.01437274705568,0.00233691505376064,0.0194150780154504,0.0143403437388802,"RAET1L/CD55/HLA-E/HSPD1/CD81/PRKCZ/ZP3/STX7/NLRP3/ULBP2/IL23A/ARID5A/IL6/IL1R1/HLA-DRB1/P2RX7/ULBP3/FZD5/HLA-DRA/TBX21/IL18R1/FOXP3/PTPRC/CD1C/SASH3/B2M/FADD/SECTM1/IL12RB1/XCL1/RAET1G/TNFSF4/CD1E/SLC22A13/RSAD2/ULBP1/IL1B/AZGP1",38
"GO:1901379","regulation of potassium ion transmembrane transport","38/6545","74/18860",0.513513513513513,1.4797348914996,3.01437274705568,0.00233691505376064,0.0194150780154504,0.0143403437388802,"FHL1/GAL/KCNG1/VAMP2/CAV1/CAV3/KCNAB1/WWP2/ANO6/KCNAB2/DLG1/CACNA1D/ATP1B3/KCNIP1/KCNQ1/ATP1B2/ABCC9/ANK2/AMIGO1/KCNE1/KCNRG/KCNN2/NEDD4L/LRRC38/AKAP6/KCNC1/OPRK1/DPP6/LRRC52/KCNIP4/KCNG3/KCNN4/KEL/WNK4/KCNH2/KCNE2/KCNC2/DPP10",38
"GO:0002708","positive regulation of lymphocyte mediated immunity","64/6545","137/18860",0.467153284671533,1.34614376606648,2.96432643579064,0.00237326268156333,0.0196854364895175,0.0145400356199922,"RAET1L/ATAD5/TNFSF13/RASGRP4/CD55/HLA-E/HSPD1/CD81/PRKCZ/ZP3/C17orf99/MSH2/STX7/CADM1/BTK/NLRP3/ULBP2/IL23A/ARID5A/KMT5C/NSD2/IL6/MAD2L2/IL1R1/FCER1G/SH2D1B/C3/HLA-DRB1/P2RX7/ULBP3/EXOSC3/FZD5/HLA-DRA/STAT5A/CD160/TBX21/IL18R1/FOXP3/PTPRC/CD1C/SASH3/B2M/FADD/IL18RAP/CRTAM/KLRD1/TFRC/SECTM1/FCGR1A/TREM2/IL2/CD226/IL12RB1/NCR3/XCL1/RAET1G/TNFSF4/CD1E/SLC22A13/RSAD2/IL21/ULBP1/IL1B/AZGP1",64
"GO:0021895","cerebral cortex neuron differentiation","18/6545","29/18860",0.620689655172414,1.78857248228445,3.09813881556671,0.00237871049786291,0.0196854364895175,0.0145400356199922,"DLX1/RAC3/EMX1/DLX2/HPRT1/NR2E1/LYPD6/ID4/NKX2-1/HES1/CNTN2/LHX6/TOX/DRD2/ASCL1/DRD1/ELAVL4/FEZF2",18
"GO:0035249","synaptic transmission, glutamatergic","53/6545","110/18860",0.481818181818182,1.38840197235919,2.9783386734642,0.0023787733634596,0.0196854364895175,0.0145400356199922,"ABTB3/UNC13B/GRIA1/GRM4/LRRK2/FXR1/SLC1A4/SHANK3/SERPINE2/MEF2C/KCNJ8/ATP1A2/GRIN2D/NR3C1/CCL2/CDH8/STXBP1/KMO/HOMER3/GRIK4/TNR/SYT1/FRRS1L/GRID1/MAPK8IP2/CACNG5/PLPPR4/CNIH2/CLN3/P2RX1/GRIK2/GRIN1/CACNB4/GRIA2/GRM3/CCR2/DKK1/GRM1/NRXN1/DRD2/SLC17A7/CACNG2/CACNG4/NLGN1/DRD1/GRIK5/UNC13A/RELN/UNC13C/GRIN2A/CACNG7/SLC17A8/DRD3",53
"GO:0032892","positive regulation of organic acid transport","24/6545","42/18860",0.571428571428571,1.64662228527775,3.05833833761115,0.00238733049687143,0.0197304928548475,0.0145733151033886,"SLC7A5/FABP3/ERFE/STXBP1/KMO/TNFSF11/ACSL1/PTGES/EDN1/PLA2G10/P2RX7/CYP4F2/ACSL5/PLA2R1/SLC38A3/MIF/OXT/CYP4A11/IL1B/SYT4/TRH/NTSR1/AVP/SLC17A8",24
"GO:0046887","positive regulation of hormone secretion","72/6545","157/18860",0.45859872611465,1.32149304423564,2.94891814637394,0.0024228265792569,0.0199977834451946,0.014770740987575,"PRKCE/GAL/FOXL2/NMU/RETN/SPP1/VSNL1/APLN/TFR2/FFAR4/MYRIP/GPER1/C1QTNF12/ITPR1/RAB8B/KISS1R/SOX11/NKX6-1/RAPGEF4/PFKFB2/INHA/ACSL4/SOX4/PDX1/TNFSF11/TRPA1/EDN1/PPARG/F2RL2/HLA-DRB1/ECRG4/DAB2/CAMP/CFTR/ISL1/PRKCB/RPH3AL/RASL10B/RBP4/OXCT1/NMB/BMP6/PRKD1/LEP/CYP19A1/CHRM3/GHRH/GPRC6A/P2RY1/SYBU/DRD2/NR0B2/GIP/FGB/MYB/BAIAP3/F2/TRPM5/UCN3/ADCYAP1/SCT/CRH/FGG/GCK/FFAR2/TUNAR/TRH/SLC2A2/NR1H4/FGA/GCG/RFX6",72
"GO:0042220","response to cocaine","28/6545","51/18860",0.549019607843137,1.58204886232568,3.03430076884196,0.00242621054209,0.0199996731161359,0.0147721367342637,"CCNA2/MYRF/EN1/SLC6A4/SLC1A1/HDAC2/FOSB/GRIA1/ST8SIA2/CHRNB2/DNMT3A/GPRIN3/TGM2/SDK1/DRD4/FYN/PITX3/FADD/OPRK1/FKBP5/DRD2/CACNG4/DRD1/CRH/OXT/CRHBP/PPP1R1B/DRD3",28
"GO:0071677","positive regulation of mononuclear cell migration","48/6545","98/18860",0.489795918367347,1.41139053023807,2.97662901062404,0.00245117564042036,0.020179223876136,0.0149047563206969,"JAM2/AGER/S100A7/SPN/CX3CR1/C5AR1/NEDD9/MDK/FPR2/SPI1/ANO6/TRPV4/CSF1/CCL2/DOCK8/MMP14/CXCL13/ASCL2/GAS6/C1QBP/CCR1/WNT5A/AIF1/TNFSF14/CD47/CXCL12/THBS1/JAM3/C3AR1/LGALS3/CMKLR1/CCL4/FADD/P2RY12/CCL3/TREM2/RARRES2/CSF1R/CCR2/CCL21/XCL1/TNFSF18/S100A14/CX3CL1/CXCL17/CXCL10/CCR6/CCL7",48
"GO:1990748","cellular detoxification","57/6545","120/18860",0.475,1.36875477463713,2.95420364482882,0.00251149683755831,0.0206489992908977,0.0152517413249496,"GPX2/AKR1B10/SLC39A8/CAT/BMP7/MTARC2/GPX3/FBLN5/HBA2/ALOX5AP/ALDH2/HBB/LTC4S/SLC11A1/ABCB6/HBA1/SESN1/SOD3/CD36/SLC29A4/DUOX1/PRXL2A/CLIC2/PTGES/NQO1/DHFR/TXN/PRDX4/TXNDC17/CYGB/LPO/SRXN1/SLC22A3/PRDX1/RDH12/ABCG2/S100A9/GSR/MPO/RAB40B/DUOX2/GSTM3/GPX7/GSTM2/TXNRD1/TPO/MB/CP/GSTA1/NOS3/GSTM1/SLC22A2/AQP8/MT3/HP/AMBP/GPX6",57
"GO:0060669","embryonic placenta morphogenesis","17/6545","27/18860",0.62962962962963,1.81433381433381,3.08689278205029,0.00251818469301511,0.0206504175537164,0.0152527888806853,"GJB5/BMP7/GRHL2/SOCS3/CCN1/TRIM28/ST14/WNT7B/SPINT2/FZD5/LEF1/ADM/BMP5/CDKN1C/RSPO3/GCM1/IGF2",17
"GO:0062009","secondary palate development","17/6545","27/18860",0.62962962962963,1.81433381433381,3.08689278205029,0.00251818469301511,0.0206504175537164,0.0152527888806853,"FOXE1/TGFBR2/LRRC32/ITGB8/SOX11/DLG1/TGFBR3/WNT5A/TBX1/LEF1/JAG2/MMP25/COL11A2/TGFB2/WNT7A/WNT3A/WNT11",17
"GO:0050766","positive regulation of phagocytosis","40/6545","79/18860",0.506329113924051,1.45903240467649,2.9805367556818,0.00254476252813528,0.0208414078370149,0.0153938579153349,"FCN3/SIRPB1/RAB27A/FCN1/SLC11A1/FPR2/CFP/CD300LF/TULP1/C2/RAP1A/CD36/ANO6/CCL2/SFTPD/BTK/GATA2/AZU1/NCKAP1L/GAS6/FCER1G/PLA2G5/C3/DOCK2/CD47/F2RL1/PTX3/FCGR2A/ITGA2/PTPRC/FCGR1A/C4A/TREM2/AHSG/C4B/RAP1GAP/APOA1/COLEC10/APOA2/MBL2",40
"GO:0032755","positive regulation of interleukin-6 production","50/6545","103/18860",0.485436893203884,1.39882961127964,2.95883853360567,0.0025570735962125,0.0208882596989575,0.0154284635864802,"HYAL2/AGER/LPL/HSPD1/INAVA/TWIST1/SIGLEC16/NOD1/CD36/LILRA5/TRPV4/IL17D/ARHGEF2/BTK/TYROBP/SCIMP/TLR4/TLR3/IL6R/LILRA2/IL36A/ARID5A/IL1RL2/IL6/CD74/TLR2/TLR8/FCER1G/P2RX7/WNT5A/AIF1/LAPTM5/IL16/NLRP10/F2RL1/ISL1/IL33/TLR7/LILRB2/LEP/IL1RAP/NOS2/ADORA2B/TNFSF4/IL1A/POU2AF1/ZBTB20/IL1B/LBP/IL17A",50
"GO:0046620","regulation of organ growth","50/6545","103/18860",0.485436893203884,1.39882961127964,2.95883853360567,0.0025570735962125,0.0208882596989575,0.0154284635864802,"CCNB1/CDK1/WWC2/CACNA2D2/SLC6A4/ACACB/CAV3/GATA6/LATS2/NKX2-5/PAK1/SMO/WWC1/TBX5/WWC3/TBX2/FOXP1/MEF2C/JARID2/ERBB4/TGFBR3/PI16/HLX/EDN1/FLVCR1/KCNK2/TP73/MYH6/DUSP6/G6PD/RGS2/SASH3/MIR25/RBP4/ZFPM2/AKAP6/BASP1/FGF2/TBX20/MAEL/FGF9/WNT2/FGF8/CGA/COL14A1/GLI1/MIR200B/MIR222/IGF2/RAG2",50
"GO:0071320","cellular response to cAMP","31/6545","58/18860",0.53448275862069,1.54015963752272,3.00352360452877,0.00256768262605372,0.0209479281422838,0.0154725358269822,"GPD1/RAPGEF2/INPP5K/PDE2A/FBP1/GATA1/SRD5A1/AQP1/RAP1A/SLC26A6/PDE4D/HCN3/KCNQ1/WNT10B/AQP9/RAPGEF3/SLC8A3/KCNE1/CFTR/HCN2/AKAP6/PIK3CG/IGFBP5/AQP8/CPS1/CRHBP/ADIPOQ/SLC26A3/PENK/SLC5A5/HCN4",31
"GO:0008543","fibroblast growth factor receptor signaling pathway","45/6545","91/18860",0.494505494505495,1.42496159302882,2.96242086567469,0.00259951953251399,0.0211001967032984,0.01558500426537,"SHCBP1/GPC1/SPRY4/KL/APLN/FGFR4/NDST1/OTX2/TBX2/FGF19/KLB/HHIP/FGFBP1/FLRT3/SPRY1/SULF1/FLRT1/FGF5/FGF18/WNT5A/MIR573/CCN2/TRIM71/RUNX2/SULF2/THBS1/RHOD/NGFR/FGFR3/GALNT3/FGF7/FGF21/FGF2/FGF9/CREB3L1/NRXN1/FGF8/FGF10/WNT4/FGF3/FGF4/SHISA2/FGF17/MIR149/PRDM14",45
"GO:0051965","positive regulation of synapse assembly","37/6545","72/18860",0.513888888888889,1.48081656905186,2.97990449442442,0.00260695663379366,0.0211001967032984,0.01558500426537,"TPBG/EPHB3/LRRN3/DLG5/ST8SIA2/CLSTN1/CBLN2/FLRT3/FLRT1/EPHB2/VSTM5/NTRK2/ADGRB2/AMIGO1/LRRC15/SYNDIG1/EPHB1/NTRK3/THBS2/SLITRK1/ADGRB3/LINGO2/IL1RAP/ADGRB1/NRXN1/LINGO4/SRPX2/LRRC4B/SLITRK6/NLGN1/BDNF/WNT7A/OXT/LRRTM1/LRRN1/LRTM2/SLITRK4",37
"GO:0003413","chondrocyte differentiation involved in endochondral bone morphogenesis","11/6545","15/18860",0.733333333333333,2.11316526610644,3.14415648587529,0.00260964729695313,0.0211001967032984,0.01558500426537,"TGFBR2/POC1A/TSKU/NPPC/RARG/SOX9/IHH/SERPINH1/COL27A1/AXIN2/SMPD3",11
"GO:0031632","positive regulation of synaptic vesicle fusion to presynaptic active zone membrane","11/6545","15/18860",0.733333333333333,2.11316526610644,3.14415648587529,0.00260964729695313,0.0211001967032984,0.01558500426537,"SYT5/SYT1/SYT7/ERC2/SYT13/RPH3AL/SYT2/SYT11/SYT9/RPH3A/SYT4",11
"GO:0048935","peripheral nervous system neuron development","11/6545","15/18860",0.733333333333333,2.11316526610644,3.14415648587529,0.00260964729695313,0.0211001967032984,0.01558500426537,"HOXD10/ONECUT2/POU4F1/ISL2/ETV1/NTRK2/ISL1/HOXD9/ASCL1/NEFH/HAND2",11
"GO:0099502","calcium-dependent activation of synaptic vesicle fusion","11/6545","15/18860",0.733333333333333,2.11316526610644,3.14415648587529,0.00260964729695313,0.0211001967032984,0.01558500426537,"SYT5/SYT1/SYT7/ERC2/SYT13/RPH3AL/SYT2/SYT11/SYT9/RPH3A/SYT4",11
"GO:1901634","positive regulation of synaptic vesicle membrane organization","11/6545","15/18860",0.733333333333333,2.11316526610644,3.14415648587529,0.00260964729695313,0.0211001967032984,0.01558500426537,"SYT5/SYT1/SYT7/ERC2/SYT13/RPH3AL/SYT2/SYT11/SYT9/RPH3A/SYT4",11
"GO:0002446","neutrophil mediated immunity","23/6545","40/18860",0.575,1.65691367456073,3.03197374410028,0.00261894674210282,0.0211215055956613,0.0156007434161957,"ACE/PRAM1/PLA2G1B/SPI1/TREM1/ELANE/ANXA3/DNASE1L3/IL6R/AZU1/IL6/ITGAM/F2RL1/POMC/SCNN1B/CTSG/DAO/FCAR/NCF1/CD177/ITGB2/CXCL6/F2",23
"GO:0003382","epithelial cell morphogenesis","23/6545","40/18860",0.575,1.65691367456073,3.03197374410028,0.00261894674210282,0.0211215055956613,0.0156007434161957,"CDH5/PECAM1/HOXA13/EPB41L5/NOTCH4/GRHL2/RILPL2/MAGI1/FRMD6/HEG1/ST14/POF1B/SPINT2/AMOTL2/BCL11B/IHH/ARHGEF26/FAT1/AR/ADAM7/PKHD1/DACT2/TNMD",23
"GO:0040037","negative regulation of fibroblast growth factor receptor signaling pathway","16/6545","25/18860",0.64,1.84421695951108,3.07920222671157,0.00264328318384081,0.0212098381042619,0.0156659874773137,"GPC1/SPRY4/APLN/SPRY1/SULF1/WNT5A/MIR573/SULF2/THBS1/NGFR/FGF2/CREB3L1/WNT4/SHISA2/MIR149/PRDM14",16
"GO:0048714","positive regulation of oligodendrocyte differentiation","16/6545","25/18860",0.64,1.84421695951108,3.07920222671157,0.00264328318384081,0.0212098381042619,0.0156659874773137,"PTPRZ1/MYRF/ZNF488/CLCN2/TENM4/QKI/HDAC1/HDAC2/MDK/NKX6-1/TP73/TNFRSF1B/NKX2-2/OLIG2/PTN/GSX2",16
"GO:0050927","positive regulation of positive chemotaxis","16/6545","25/18860",0.64,1.84421695951108,3.07920222671157,0.00264328318384081,0.0212098381042619,0.0156659874773137,"ARTN/S1PR1/AGER/VEGFD/KDR/PGF/AZU1/IL16/F2RL1/CXCL12/ITGA2/NTRK3/SCG2/FGF10/NTF3/F7",16
"GO:0051953","negative regulation of amine transport","16/6545","25/18860",0.64,1.84421695951108,3.07920222671157,0.00264328318384081,0.0212098381042619,0.0156659874773137,"ARL6IP5/PRKG1/SLC43A2/ADRA2B/RGS2/CHGA/LEP/SLC43A1/SYT11/P2RY1/DRD2/CRH/NPY5R/GHSR/SYT4/TRH",16
"GO:0090279","regulation of calcium ion import","27/6545","49/18860",0.551020408163265,1.58781434651783,3.00351100393713,0.00268741251485276,0.0215366724799642,0.0159073935272674,"PLPP4/TRPV2/CAV3/TRPV3/CCL2/AKAP5/PDGFB/CASK/CXCL12/ISL1/FYN/HES1/P2RX1/LGALS3/WNK3/CCL3/PPP3R2/SLN/PLN/EPPIN/KCNN4/EGF/SPINK1/CRH/ATP2C2/SEMG1/GCG",27
"GO:0001759","organ induction","15/6545","23/18860",0.652173913043478,1.87929717341482,3.07603075828639,0.00274473472153014,0.0217758115141171,0.0160840261397353,"HOXC11/HOXA11/GDNF/SIX1/BMP2/SPRY1/FGF2/GATA5/MESP1/ROBO2/DKK1/WNT2/AR/FGF8/FGF10",15
"GO:0003283","atrial septum development","15/6545","23/18860",0.652173913043478,1.87929717341482,3.07603075828639,0.00274473472153014,0.0217758115141171,0.0160840261397353,"BMPR2/NKX2-5/SMO/TBX5/CCN1/SOX4/GJA5/NSD2/ANK2/WNT5A/ISL1/TBX20/GATA4/TGFB2/WNT11",15
"GO:0016338","calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules","15/6545","23/18860",0.652173913043478,1.87929717341482,3.07603075828639,0.00274473472153014,0.0217758115141171,0.0160840261397353,"CLDN5/CLDN18/CLDN1/BMP2/CLDN10/CLDN20/CLDN17/CLDN23/CLDN14/CLDN16/CLDN19/CX3CL1/CLDN8/CLDN6/CLDN2",15
"GO:0030539","male genitalia development","15/6545","23/18860",0.652173913043478,1.87929717341482,3.07603075828639,0.00274473472153014,0.0217758115141171,0.0160840261397353,"HOXA13/HOXD13/SRD5A1/LGR4/DHCR24/GREB1L/BMP6/BMP5/TBX3/AR/FGF8/SYCP2/FGF10/SRD5A2/HSD17B3",15
"GO:0031290","retinal ganglion cell axon guidance","15/6545","23/18860",0.652173913043478,1.87929717341482,3.07603075828639,0.00274473472153014,0.0217758115141171,0.0160840261397353,"PTPRM/EPHB3/SLIT2/ISL2/NRP1/NRCAM/ATOH7/EPHB2/EPHA7/ISL1/EPHB1/ROBO2/NDP/PTPRO/POU4F2",15
"GO:0051988","regulation of attachment of spindle microtubules to kinetochore","15/6545","23/18860",0.652173913043478,1.87929717341482,3.07603075828639,0.00274473472153014,0.0217758115141171,0.0160840261397353,"NEK2/BIRC5/AURKB/CDCA8/CCNB1/CDK1/SPAG5/RACGAP1/ECT2/KNTC1/ZWILCH/KNSTRN/INCENP/RCC2/KAT2B",15
"GO:0060004","reflex","15/6545","23/18860",0.652173913043478,1.87929717341482,3.07603075828639,0.00274473472153014,0.0217758115141171,0.0160840261397353,"SLC1A1/NPSR1/NR4A3/NPNT/ZPLD1/ADRA1A/TMC1/NMB/TMC2/CACNG2/ASCL1/NMBR/SLITRK6/HPN/DRD3",15
"GO:1901317","regulation of flagellated sperm motility","15/6545","23/18860",0.652173913043478,1.87929717341482,3.07603075828639,0.00274473472153014,0.0217758115141171,0.0160840261397353,"RNASE10/KIF9/PGAM4/TEX101/TAC3/CLXN/DEFB1/ADAM7/EPPIN/CFAP206/CCR6/TPPP2/SEMG1/SEMG2/PRDM14",15
"GO:0021783","preganglionic parasympathetic fiber development","12/6545","17/18860",0.705882352941177,2.03406282299016,3.10951967243953,0.00276528278068559,0.0218023974462263,0.0161036630119004,"TFAP2A/ADARB1/SIX1/NRP1/TBX1/ACKR3/SEMA3F/HES1/EGR2/HOXB1/PHOX2A/PLXNA4",12
"GO:0030033","microvillus assembly","12/6545","17/18860",0.705882352941177,2.03406282299016,3.10951967243953,0.00276528278068559,0.0218023974462263,0.0161036630119004,"RAPGEF2/FSCN1/NHERF1/ESPN/PLD1/PODXL/RDX/STK26/MYO1A/KLF5/RAP1GAP/TNIK",12
"GO:0032305","positive regulation of icosanoid secretion","12/6545","17/18860",0.705882352941177,2.03406282299016,3.10951967243953,0.00276528278068559,0.0218023974462263,0.0161036630119004,"TNFSF11/PTGES/EDN1/PLA2G10/P2RX7/CYP4F2/PLA2R1/MIF/OXT/CYP4A11/IL1B/NTSR1",12
"GO:0034310","primary alcohol catabolic process","12/6545","17/18860",0.705882352941177,2.03406282299016,3.10951967243953,0.00276528278068559,0.0218023974462263,0.0161036630119004,"ALDH3B2/AKR1B10/ALDH3B1/ALDH2/SULT1A1/ACSS2/AKR1C3/SULT1C4/SULT1A2/SULT1A3/SULT1E1/SULT2A1",12
